id;repair_date_start;repair_date_end;FK_registration;FK_id_mechanic;pricing;used_car_transporter;is_complaint;repair_no
1809;29-11-2022;04-12-2022;GDMVJ6Z;6;50;False;False;1716
1810;28-11-2022;04-12-2022;GDJ5F7C;1;150;False;False;1717
1811;29-11-2022;04-12-2022;GD5DKUA;4;650;False;False;1718
1812;30-11-2022;04-12-2022;GDQTGX6;1;400;False;False;1719
1813;01-12-2022;04-12-2022;GD9WB38;2;0;False;False;1720
1814;29-11-2022;05-12-2022;GD3PJW3;6;300;False;False;1721
1815;30-11-2022;05-12-2022;GDVUJQP;0;0;False;False;1722
1816;01-12-2022;05-12-2022;GDW4RFY;1;300;False;False;1723
1817;01-12-2022;05-12-2022;GDF5ZYW;5;0;False;False;1724
1818;28-11-2022;05-12-2022;GDEKSEI;2;100;False;False;1725
1819;30-11-2022;05-12-2022;GD9ZM54;0;0;True;False;1726
1820;02-12-2022;06-12-2022;GD9ZM54;2;0;False;False;1727
1821;03-12-2022;06-12-2022;GDL6J6D;6;100;False;False;1728
1822;29-11-2022;06-12-2022;GDBYXNC;1;200;False;False;1729
1823;29-11-2022;06-12-2022;GDQ9Q5C;1;150;False;False;1730
1824;02-12-2022;06-12-2022;GDYGEGK;7;50;False;False;1731
1825;02-12-2022;07-12-2022;GDIMCCV;4;600;False;False;1732
1826;05-12-2022;07-12-2022;GDZOOXC;4;550;False;False;1733
1827;03-12-2022;07-12-2022;GDZI8GW;6;250;False;False;1734
1828;03-12-2022;07-12-2022;GDI193N;1;150;True;False;1735
1829;05-12-2022;07-12-2022;GD1583Z;2;200;False;False;1736
1830;07-12-2022;08-12-2022;GDL6J6D;1;0;False;True;1728
1831;02-12-2022;08-12-2022;GDRCI78;7;425;False;False;1737
1832;07-12-2022;08-12-2022;GDJ0BGF;3;500;False;False;1738
1833;07-12-2022;08-12-2022;GD7ZFBN;0;550;False;False;1739
1834;07-12-2022;08-12-2022;GDZI8GW;1;0;False;True;1734
1835;01-12-2022;08-12-2022;GDGJEZG;5;350;False;False;1740
1836;04-12-2022;09-12-2022;GD5SA6X;1;0;False;False;1741
1837;04-12-2022;09-12-2022;GDH3KUS;0;0;False;False;1742
1838;03-12-2022;09-12-2022;GDW4RFY;2;0;False;False;1743
1839;06-12-2022;09-12-2022;GDNSOQI;5;200;False;False;1744
1840;03-12-2022;09-12-2022;GDY3FLO;0;450;False;False;1745
1841;07-12-2022;10-12-2022;GD4WNPU;6;0;False;False;1746
1842;07-12-2022;10-12-2022;GD9CUJP;6;350;False;False;1747
1843;09-12-2022;10-12-2022;GDA0QNY;5;0;False;False;1748
1844;08-12-2022;10-12-2022;GD8IM6Q;7;250;False;False;1749
1845;07-12-2022;11-12-2022;GD4L7P5;0;0;False;False;1750
1846;05-12-2022;11-12-2022;GDS0WPZ;3;0;False;False;1751
1847;06-12-2022;11-12-2022;GDBMMPL;0;400;False;False;1752
1848;05-12-2022;11-12-2022;GD6SKEA;6;200;False;False;1753
1849;05-12-2022;12-12-2022;GD27XP0;0;1000;False;False;1754
1850;06-12-2022;12-12-2022;GD8VTLE;1;150;False;False;1755
1851;06-12-2022;12-12-2022;GDTUVW6;7;500;False;False;1756
1852;12-12-2022;12-12-2022;GDNSOQI;1;0;False;True;1744
1853;05-12-2022;12-12-2022;GDUZ96S;3;0;False;False;1757
1854;12-12-2022;12-12-2022;GDTA6HM;5;0;False;False;1758
1855;13-12-2022;13-12-2022;GDOGYMC;4;0;False;False;1759
1856;12-12-2022;13-12-2022;GDX308Q;0;300;False;False;1760
1857;13-12-2022;13-12-2022;GDJ353Z;7;300;False;False;1761
1858;10-12-2022;13-12-2022;GD5LBPK;4;200;False;False;1762
1859;07-12-2022;13-12-2022;GD6CEVH;7;0;True;False;1763
1860;11-12-2022;14-12-2022;GDVR6RE;4;600;False;False;1764
1861;08-12-2022;14-12-2022;GDZ9DV0;5;550;False;False;1765
1862;13-12-2022;14-12-2022;GD6TPG2;0;400;False;False;1766
1863;07-12-2022;14-12-2022;GDIMCCV;5;0;False;False;1767
1864;14-12-2022;14-12-2022;GDX0L7F;5;250;False;False;1768
1865;15-12-2022;15-12-2022;GDOGYMC;5;0;False;True;1759
1866;09-12-2022;15-12-2022;GD6TPG2;7;400;False;False;1769
1867;14-12-2022;15-12-2022;GD3IF72;4;150;False;False;1770
1868;14-12-2022;15-12-2022;GDXCND7;7;0;False;False;1771
1869;12-12-2022;15-12-2022;GDEJNL9;1;550;False;False;1772
1870;11-12-2022;16-12-2022;GDSWVAB;5;100;False;False;1773
1871;13-12-2022;16-12-2022;GD97G8H;4;0;False;False;1774
1872;12-12-2022;16-12-2022;GDWOOY2;3;250;False;False;1775
1873;15-12-2022;16-12-2022;GDD3I25;0;450;False;False;1776
1874;14-12-2022;16-12-2022;GDO7FVJ;0;500;False;False;1777
1875;16-12-2022;16-12-2022;GD34IBE;5;0;False;False;1778
1876;14-12-2022;17-12-2022;GDKVYDM;5;500;False;False;1779
1877;11-12-2022;17-12-2022;GDKVYDM;3;250;False;False;1780
1878;12-12-2022;17-12-2022;GDJ353Z;3;0;False;False;1781
1879;13-12-2022;17-12-2022;GDOQ5V3;2;0;False;False;1782
1880;12-12-2022;17-12-2022;GD6446T;4;100;False;False;1783
1881;13-12-2022;18-12-2022;GDJND0D;3;250;False;False;1784
1882;17-12-2022;18-12-2022;GDBOTVK;0;0;False;False;1785
1883;18-12-2022;18-12-2022;GDTF03L;5;200;False;False;1786
1884;11-12-2022;18-12-2022;GDZN5ZN;5;100;False;False;1787
1885;15-12-2022;19-12-2022;GD2XPQM;7;150;False;False;1788
1886;13-12-2022;19-12-2022;GD6BUUQ;4;550;False;False;1789
1887;17-12-2022;19-12-2022;GDYDUWA;6;0;False;False;1790
1888;17-12-2022;19-12-2022;GD16ZB7;0;200;False;False;1791
1889;19-12-2022;19-12-2022;GDD3I25;7;0;False;True;1776
1890;16-12-2022;19-12-2022;GDZFI7W;2;0;False;False;1792
1891;13-12-2022;20-12-2022;GD9XJWJ;4;0;False;False;1793
1892;16-12-2022;20-12-2022;GDQZTKF;5;0;False;False;1794
1893;13-12-2022;20-12-2022;GD34IBE;1;250;False;False;1795
1894;20-12-2022;20-12-2022;GDZ9DV0;7;400;False;False;1796
1895;21-12-2022;21-12-2022;GD6BUUQ;1;0;False;True;1789
1896;19-12-2022;21-12-2022;GDV3LYH;6;0;False;False;1797
1897;15-12-2022;21-12-2022;GDBU7HC;0;150;False;False;1798
1898;18-12-2022;21-12-2022;GDAKDU3;2;0;False;False;1799
1899;15-12-2022;21-12-2022;GDD0FGM;7;50;False;False;1800
1900;21-12-2022;22-12-2022;GDJFBN9;3;200;False;False;1801
1901;15-12-2022;22-12-2022;GD6HJDG;7;150;False;False;1802
1902;20-12-2022;22-12-2022;GD4IB7E;1;250;False;False;1803
1903;16-12-2022;22-12-2022;GDA7YWJ;6;0;False;False;1804
1904;21-12-2022;22-12-2022;GDO3XFY;3;0;False;False;1805
1905;20-12-2022;22-12-2022;GD72QR5;5;100;False;False;1806
1906;16-12-2022;23-12-2022;GDTDF74;4;250;False;False;1807
1907;21-12-2022;23-12-2022;GDGPDGI;2;0;False;False;1808
1908;18-12-2022;23-12-2022;GD12BIP;3;0;False;False;1809
1909;23-12-2022;23-12-2022;GDIF90S;0;100;False;False;1810
1910;18-12-2022;23-12-2022;GD5ST46;1;450;False;False;1811
1911;19-12-2022;24-12-2022;GDYDUWA;4;0;False;False;1812
1912;21-12-2022;24-12-2022;GDZLX9K;2;0;False;False;1813
1913;22-12-2022;24-12-2022;GD6VY6L;7;700;False;False;1814
1914;17-12-2022;24-12-2022;GD8N9GH;3;150;True;False;1815
1915;22-12-2022;24-12-2022;GDQ0Y8B;3;400;False;False;1816
1916;21-12-2022;24-12-2022;GD8VTLE;0;150;False;False;1817
1917;19-12-2022;25-12-2022;GDT2ZA5;6;100;False;False;1818
1918;20-12-2022;25-12-2022;GDA624I;5;0;False;False;1819
1919;18-12-2022;25-12-2022;GDGGW1S;1;550;True;False;1820
1920;22-12-2022;25-12-2022;GDO7FVJ;3;400;False;False;1821
1921;25-12-2022;25-12-2022;GDJEH8P;5;200;False;False;1822
1922;18-12-2022;25-12-2022;GDMHKHX;0;350;False;False;1823
1923;25-12-2022;26-12-2022;GDZ3XVE;4;0;False;False;1824
1924;19-12-2022;26-12-2022;GDW2CCH;7;0;False;False;1825
1925;24-12-2022;26-12-2022;GD1TXI2;3;550;False;False;1826
1926;24-12-2022;26-12-2022;GDI3NKZ;6;0;True;False;1827
1927;21-12-2022;27-12-2022;GDDUIKW;7;100;True;False;1828
1928;24-12-2022;27-12-2022;GD5T800;4;100;False;False;1829
1929;21-12-2022;27-12-2022;GDW2NGW;7;400;False;False;1830
1930;23-12-2022;27-12-2022;GDYHZ5M;0;0;False;False;1831
1931;25-12-2022;28-12-2022;GDC8APH;1;150;False;False;1832
1932;24-12-2022;28-12-2022;GD3UOV0;1;300;False;False;1833
1933;25-12-2022;28-12-2022;GD13Z07;4;350;False;False;1834
1934;26-12-2022;28-12-2022;GDJ353Z;5;500;False;False;1835
1935;23-12-2022;28-12-2022;GDFET6V;0;0;False;False;1836
1936;29-12-2022;29-12-2022;GD4VPA8;1;100;False;False;1837
1937;27-12-2022;29-12-2022;GD01GVG;5;350;False;False;1838
1938;23-12-2022;29-12-2022;GDTF03L;4;400;False;False;1839
1939;28-12-2022;29-12-2022;GDD0FGM;1;150;True;False;1840
1940;28-12-2022;30-12-2022;GDGRTI0;1;200;False;False;1841
1941;28-12-2022;30-12-2022;GD8TYQ0;4;0;False;False;1842
1942;30-12-2022;30-12-2022;GDY3WDX;1;200;False;False;1843
1943;26-12-2022;30-12-2022;GDLLB28;1;0;True;False;1844
1944;30-12-2022;30-12-2022;GDROYVD;0;0;False;False;1845
1945;29-12-2022;31-12-2022;GDJBJUT;6;100;False;False;1846
1946;29-12-2022;31-12-2022;GD18Z2F;3;0;False;False;1847
1947;27-12-2022;31-12-2022;GDLX29G;6;550;False;False;1848
1948;26-12-2022;31-12-2022;GDD0M9C;5;0;False;False;1849
1949;27-12-2022;31-12-2022;GDKVFDX;5;500;False;False;1850
1950;31-12-2022;01-01-2023;GDX7AW6;4;400;False;False;1851
1951;27-12-2022;01-01-2023;GD34IBE;3;150;False;False;1852
1952;29-12-2022;01-01-2023;GDL3GGV;5;400;False;False;1853
1953;26-12-2022;01-01-2023;GDGPDGI;6;400;False;False;1854
1954;28-12-2022;01-01-2023;GDQX1XU;7;450;True;False;1855
1955;29-12-2022;01-01-2023;GD4BR2C;7;550;False;False;1856
1956;29-12-2022;02-01-2023;GDO49YQ;6;100;False;False;1857
1957;28-12-2022;02-01-2023;GDH8PNH;3;200;False;False;1858
1958;30-12-2022;02-01-2023;GDBX52O;6;200;False;False;1859
1959;27-12-2022;02-01-2023;GD19N6I;6;0;False;False;1860
1960;29-12-2022;02-01-2023;GDQX1XU;6;100;False;False;1861
1961;28-12-2022;02-01-2023;GDGM9RM;0;150;False;False;1862
1962;01-01-2023;03-01-2023;GDQV0HT;2;500;False;False;1863
1963;01-01-2023;03-01-2023;GDWN27I;6;150;False;False;1864
1964;30-12-2022;03-01-2023;GDD40IT;1;300;False;False;1865
1965;01-01-2023;03-01-2023;GD8VTLE;5;250;False;False;1866
1966;31-12-2022;03-01-2023;GDD0M9C;2;0;False;True;1849
1967;31-12-2022;03-01-2023;GDD79ZF;2;300;False;False;1867
1968;03-01-2023;04-01-2023;GD1O8JM;5;600;False;False;1868
1969;02-01-2023;04-01-2023;GDZ3XVE;3;200;False;False;1869
1970;02-01-2023;04-01-2023;GDQX1XU;2;0;False;True;1861
1971;04-01-2023;04-01-2023;GDW5XSY;1;0;False;False;1870
1972;02-01-2023;05-01-2023;GD0LNIS;5;0;False;False;1871
1973;02-01-2023;05-01-2023;GDHGZME;4;0;False;False;1872
1974;05-01-2023;05-01-2023;GDKNR8N;4;550;False;False;1873
1975;02-01-2023;05-01-2023;GDSMZLS;5;500;False;False;1874
1976;31-12-2022;05-01-2023;GD4ZS6H;6;150;False;False;1875
1977;06-01-2023;06-01-2023;GDKIMHQ;6;0;False;False;1876
1978;31-12-2022;06-01-2023;GD35Z12;6;150;False;False;1877
1979;30-12-2022;06-01-2023;GD3TAAA;2;650;False;False;1878
1980;04-01-2023;06-01-2023;GDHUUOH;1;100;False;False;1879
1981;01-01-2023;07-01-2023;GDTA6HM;1;500;False;False;1880
1982;06-01-2023;07-01-2023;GD678AB;7;200;False;False;1881
1983;04-01-2023;07-01-2023;GDKNR8N;6;0;False;True;1873
1984;04-01-2023;07-01-2023;GDWV9HE;4;200;False;False;1882
1985;31-12-2022;07-01-2023;GDO49YQ;7;300;False;False;1883
1986;02-01-2023;08-01-2023;GDLP7W1;7;300;False;False;1884
1987;06-01-2023;08-01-2023;GD10ABU;2;100;False;False;1885
1988;04-01-2023;08-01-2023;GDQNGKZ;5;0;False;False;1886
1989;03-01-2023;08-01-2023;GDOWN1C;7;400;False;False;1887
1990;08-01-2023;08-01-2023;GDEKSEI;5;0;False;False;1888
1991;05-01-2023;08-01-2023;GDDCDYF;5;500;False;False;1889
1992;07-01-2023;09-01-2023;GDPHYVG;6;400;False;False;1890
1993;05-01-2023;09-01-2023;GDLUJQV;4;400;False;False;1891
1994;06-01-2023;09-01-2023;GDYAE4G;0;300;False;False;1892
1995;06-01-2023;09-01-2023;GD26IB6;3;475;False;False;1893
1996;04-01-2023;09-01-2023;GDJ5QY9;1;0;False;False;1894
1997;07-01-2023;10-01-2023;GDERV2K;4;150;False;False;1895
1998;08-01-2023;10-01-2023;GDTA6HM;6;0;False;True;1880
1999;06-01-2023;10-01-2023;GDWG0T4;2;150;False;False;1896
2000;05-01-2023;10-01-2023;GDNPJJZ;6;200;False;False;1897
2001;05-01-2023;10-01-2023;GDO49YQ;2;150;False;False;1898
2002;05-01-2023;10-01-2023;GD12BIP;1;500;False;False;1899
2003;05-01-2023;11-01-2023;GDP5HXN;5;450;True;False;1900
2004;08-01-2023;11-01-2023;GDC6VOH;2;300;False;False;1901
2005;04-01-2023;11-01-2023;GDF315L;7;400;False;False;1902
2006;11-01-2023;11-01-2023;GDL9AKL;4;350;False;False;1903
2007;12-01-2023;12-01-2023;GDRJ4PC;0;0;True;False;1904
2008;10-01-2023;12-01-2023;GDN00SA;6;450;False;False;1905
2009;10-01-2023;12-01-2023;GDYAE4G;6;0;False;True;1892
2010;06-01-2023;12-01-2023;GD2DMIL;1;150;False;False;1906
2011;10-01-2023;12-01-2023;GDS3Y9P;6;200;False;False;1907
2012;07-01-2023;12-01-2023;GD9BX63;4;225;False;False;1908
2013;10-01-2023;13-01-2023;GDCI6CR;5;50;False;False;1909
2014;08-01-2023;13-01-2023;GDA624I;7;250;False;False;1910
2015;06-01-2023;13-01-2023;GDZKR8A;1;200;False;False;1911
2016;09-01-2023;13-01-2023;GDMP9ZI;1;0;False;False;1912
2017;13-01-2023;13-01-2023;GDD0F1P;4;0;False;False;1913
2018;12-01-2023;14-01-2023;GDUKN4E;2;500;False;False;1914
2019;08-01-2023;14-01-2023;GDLKMHA;1;300;False;False;1915
2020;11-01-2023;14-01-2023;GD9ZM54;6;750;False;False;1916
2021;13-01-2023;14-01-2023;GDHGZME;0;0;False;False;1917
2022;12-01-2023;14-01-2023;GDW231X;5;200;False;False;1918
2023;07-01-2023;14-01-2023;GDZI8GW;1;150;False;False;1919
2024;12-01-2023;15-01-2023;GDLVDM1;0;650;False;False;1920
2025;14-01-2023;15-01-2023;GDTST89;2;450;False;False;1921
2026;14-01-2023;15-01-2023;GDD79ZF;1;0;False;False;1922
2027;12-01-2023;15-01-2023;GDSIEWT;6;0;False;False;1923
2028;09-01-2023;15-01-2023;GDC6VOH;0;250;False;False;1924
2029;09-01-2023;15-01-2023;GD16JB5;4;200;False;False;1925
2030;11-01-2023;16-01-2023;GDHA935;1;150;False;False;1926
2031;11-01-2023;16-01-2023;GDBWZVY;0;150;False;False;1927
2032;15-01-2023;16-01-2023;GD69N88;7;0;False;False;1928
2033;11-01-2023;16-01-2023;GD1TXI2;1;500;False;False;1929
2034;10-01-2023;16-01-2023;GDJK09M;0;150;False;False;1930
2035;17-01-2023;17-01-2023;GD2JFMM;4;300;False;False;1931
2036;17-01-2023;17-01-2023;GDSWVAB;0;500;False;False;1932
2037;16-01-2023;17-01-2023;GDROYVD;7;0;False;False;1933
2038;16-01-2023;17-01-2023;GD0RHH0;1;700;False;False;1934
2039;17-01-2023;17-01-2023;GDV3LYH;2;0;False;False;1935
2040;17-01-2023;17-01-2023;GDCIWIG;6;200;False;False;1936
2041;12-01-2023;18-01-2023;GDMS89Y;6;100;False;False;1937
2042;14-01-2023;18-01-2023;GDLUJQV;6;150;False;False;1938
2043;14-01-2023;18-01-2023;GDNQMWX;5;350;False;False;1939
2044;11-01-2023;18-01-2023;GDB6E8H;7;100;False;False;1940
2045;15-01-2023;19-01-2023;GDPNBQA;2;500;False;False;1941
2046;15-01-2023;19-01-2023;GD4164J;4;300;False;False;1942
2047;14-01-2023;19-01-2023;GD20JG1;1;650;False;False;1943
2048;13-01-2023;19-01-2023;GDL9AKL;2;100;True;False;1944
2049;19-01-2023;20-01-2023;GDKIMHQ;6;150;False;False;1945
2050;19-01-2023;20-01-2023;GDQGDET;0;650;False;False;1946
2051;20-01-2023;20-01-2023;GD3U1OW;0;0;False;False;1947
2052;20-01-2023;20-01-2023;GDL8HZ0;7;200;False;False;1948
2053;15-01-2023;20-01-2023;GDX5H6F;0;0;False;False;1949
2054;19-01-2023;21-01-2023;GDAVW80;4;500;False;False;1950
2055;15-01-2023;21-01-2023;GDH5OK7;0;250;False;False;1951
2056;15-01-2023;21-01-2023;GDXWFU8;3;250;False;False;1952
2057;18-01-2023;21-01-2023;GDZD4YJ;5;0;False;False;1953
2058;20-01-2023;21-01-2023;GDQGDET;1;0;False;False;1954
2059;15-01-2023;21-01-2023;GD5C1R5;5;350;False;False;1955
2060;15-01-2023;22-01-2023;GD6AV01;5;600;False;False;1956
2061;19-01-2023;22-01-2023;GDRUY00;1;200;False;False;1957
2062;22-01-2023;22-01-2023;GDW4RFY;4;450;False;False;1958
2063;22-01-2023;22-01-2023;GDL9ITB;7;200;False;False;1959
2064;19-01-2023;22-01-2023;GDTWSES;4;0;False;False;1960
2065;20-01-2023;23-01-2023;GDJND0D;2;250;False;False;1961
2066;16-01-2023;23-01-2023;GDYZGEO;6;0;False;False;1962
2067;18-01-2023;23-01-2023;GDUWHIE;2;450;False;False;1963
2068;17-01-2023;23-01-2023;GDT766R;2;300;False;False;1964
2069;16-01-2023;23-01-2023;GDF1VGP;5;150;False;False;1965
2070;17-01-2023;24-01-2023;GDRS2JB;1;400;False;False;1966
2071;22-01-2023;24-01-2023;GDMS89Y;1;150;False;False;1967
2072;22-01-2023;24-01-2023;GDHP0FY;3;0;False;False;1968
2073;22-01-2023;24-01-2023;GD7OVV4;1;350;False;False;1969
2074;24-01-2023;25-01-2023;GDAVC3N;1;100;False;False;1970
2075;18-01-2023;25-01-2023;GDDSB7Y;6;400;False;False;1971
2076;21-01-2023;25-01-2023;GDQTGX6;3;650;False;False;1972
2077;23-01-2023;25-01-2023;GDMS89Y;3;0;False;True;1967
2078;24-01-2023;25-01-2023;GDKVYDM;2;0;False;False;1973
2079;24-01-2023;26-01-2023;GDZ3XVE;4;400;False;False;1974
2080;26-01-2023;26-01-2023;GDSRZLG;7;0;False;False;1975
2081;26-01-2023;26-01-2023;GDVUJQP;7;0;False;False;1976
2082;23-01-2023;26-01-2023;GD7OVV4;1;0;False;True;1969
2083;23-01-2023;26-01-2023;GDTF03L;2;200;False;False;1977
2084;19-01-2023;26-01-2023;GDS4MGB;1;300;False;False;1978
2085;20-01-2023;27-01-2023;GDAIH2H;0;300;False;False;1979
2086;20-01-2023;27-01-2023;GDXLKQK;5;100;False;False;1980
2087;23-01-2023;27-01-2023;GDEWV1Y;3;0;False;False;1981
2088;26-01-2023;27-01-2023;GDL8HZ0;0;450;False;False;1982
2089;24-01-2023;27-01-2023;GD27XP0;2;450;False;False;1983
2090;22-01-2023;27-01-2023;GDJ0VE8;2;0;False;False;1984
2091;28-01-2023;28-01-2023;GD6446T;4;0;False;False;1985
2092;26-01-2023;28-01-2023;GD81E27;7;150;False;False;1986
2093;25-01-2023;28-01-2023;GDQ0Y8B;1;100;False;False;1987
2094;28-01-2023;28-01-2023;GD0LNIS;6;150;False;False;1988
2095;22-01-2023;28-01-2023;GDQIE6I;0;300;False;False;1989
2096;27-01-2023;28-01-2023;GDSWVAB;5;0;False;False;1990
2097;27-01-2023;29-01-2023;GDC0DM6;6;550;False;False;1991
2098;25-01-2023;29-01-2023;GDD3I25;7;150;False;False;1992
2099;26-01-2023;29-01-2023;GDAM018;1;100;False;False;1993
2100;25-01-2023;29-01-2023;GD4WNPU;7;100;False;False;1994
2101;24-01-2023;29-01-2023;GDKEYVP;0;250;False;False;1995
2102;25-01-2023;29-01-2023;GDFNCBM;6;200;False;False;1996
2103;25-01-2023;30-01-2023;GDCSXPY;4;350;False;False;1997
2104;30-01-2023;30-01-2023;GDC0DM6;1;0;False;True;1991
2105;29-01-2023;30-01-2023;GDQV0HT;6;0;False;False;1998
2106;23-01-2023;30-01-2023;GDSRYAR;4;0;False;False;1999
2107;27-01-2023;30-01-2023;GD5GC0N;5;300;False;False;2000
2108;29-01-2023;30-01-2023;GD2D1PY;0;100;False;False;2001
2109;28-01-2023;31-01-2023;GD8IM6Q;4;200;False;False;2002
2110;24-01-2023;31-01-2023;GD7NXS9;6;0;False;False;2003
2111;28-01-2023;31-01-2023;GD3LHC9;6;0;True;False;2004
2112;28-01-2023;31-01-2023;GDEWAVJ;5;200;False;False;2005
2113;30-01-2023;31-01-2023;GD4WNPU;6;0;False;True;1994
2114;30-01-2023;31-01-2023;GDF51VA;4;0;False;False;2006
2115;25-01-2023;01-02-2023;GDWV9HE;3;475;False;False;2007
2116;31-01-2023;01-02-2023;GDRCI78;0;450;False;False;2008
2117;28-01-2023;01-02-2023;GDSWVAB;2;750;False;False;2009
2118;01-02-2023;01-02-2023;GDKEYVP;0;100;False;False;2010
2119;01-02-2023;02-02-2023;GDO7FVJ;6;300;False;False;2011
2120;30-01-2023;02-02-2023;GD9XDJ5;2;150;False;False;2012
2121;31-01-2023;02-02-2023;GDQ5VUT;1;100;False;False;2013
2122;02-02-2023;02-02-2023;GDSW9AN;6;150;False;False;2014
2123;28-01-2023;03-02-2023;GDOKW7J;6;100;False;False;2015
2124;29-01-2023;03-02-2023;GDT766R;3;200;False;False;2016
2125;02-02-2023;03-02-2023;GD5UUSP;3;200;False;False;2017
2126;02-02-2023;03-02-2023;GD35ADL;5;100;False;False;2018
2127;31-01-2023;03-02-2023;GDLF7T5;4;150;False;False;2019
2128;27-01-2023;03-02-2023;GDU4HAO;2;0;False;False;2020
2129;31-01-2023;04-02-2023;GDLZ7FO;5;100;False;False;2021
2130;30-01-2023;04-02-2023;GD2Y78N;6;250;False;False;2022
2131;04-02-2023;04-02-2023;GD6V9ZS;5;700;False;False;2023
2132;29-01-2023;04-02-2023;GD9QFFL;3;250;False;False;2024
2133;30-01-2023;04-02-2023;GDGDHT8;6;450;False;False;2025
2134;31-01-2023;04-02-2023;GDVIIQY;0;0;False;False;2026
2135;01-02-2023;05-02-2023;GD9HB96;3;400;False;False;2027
2136;04-02-2023;05-02-2023;GDLUJQV;0;200;False;False;2028
2137;03-02-2023;05-02-2023;GD52KK7;6;200;False;False;2029
2138;05-02-2023;05-02-2023;GD2DTVQ;3;0;False;False;2030
2139;31-01-2023;06-02-2023;GD3LHC9;5;0;False;False;2031
2140;01-02-2023;06-02-2023;GDQX1XU;4;0;False;False;2032
2141;01-02-2023;06-02-2023;GDUJWXP;7;0;False;False;2033
2142;01-02-2023;06-02-2023;GD2XPQM;1;50;False;False;2034
2143;01-02-2023;07-02-2023;GDWG0T4;0;350;False;False;2035
2144;07-02-2023;07-02-2023;GDKE6KP;6;600;False;False;2036
2145;06-02-2023;07-02-2023;GDTDCK5;7;400;False;False;2037
2146;05-02-2023;07-02-2023;GDZKH6N;1;0;False;False;2038
2147;04-02-2023;07-02-2023;GDLP7W1;5;450;False;False;2039
2148;04-02-2023;07-02-2023;GD2XPQM;4;0;False;True;2034
2149;01-02-2023;08-02-2023;GDFNCBM;2;700;False;False;2040
2150;07-02-2023;08-02-2023;GD1TXI2;7;500;False;False;2041
2151;08-02-2023;08-02-2023;GDQX1XU;3;900;True;False;2042
2152;08-02-2023;08-02-2023;GD9H6OD;4;0;False;False;2043
2153;05-02-2023;08-02-2023;GDC8APH;6;150;False;False;2044
2154;05-02-2023;09-02-2023;GDRCI78;6;150;False;False;2045
2155;04-02-2023;09-02-2023;GDTB5P4;6;0;False;False;2046
2156;02-02-2023;09-02-2023;GDWOOY2;2;50;False;False;2047
2157;04-02-2023;09-02-2023;GDCSXPY;3;300;False;False;2048
2158;05-02-2023;09-02-2023;GD27XP0;6;350;False;False;2049
2159;04-02-2023;10-02-2023;GDU3KNK;4;250;False;False;2050
2160;10-02-2023;10-02-2023;GDHVYSO;7;350;False;False;2051
2161;07-02-2023;10-02-2023;GDBIF9X;5;150;False;False;2052
2162;09-02-2023;10-02-2023;GDOQ5V3;6;0;False;False;2053
2163;09-02-2023;11-02-2023;GDJO14U;1;250;False;False;2054
2164;08-02-2023;11-02-2023;GD1B1DH;7;550;False;False;2055
2165;10-02-2023;11-02-2023;GD52KK7;3;0;False;False;2056
2166;11-02-2023;11-02-2023;GDC8APH;6;0;True;True;2044
2167;09-02-2023;11-02-2023;GDDWYGQ;1;100;False;False;2057
2168;11-02-2023;12-02-2023;GD06XPJ;7;0;False;False;2058
2169;12-02-2023;12-02-2023;GDU3KNK;7;650;False;False;2059
2170;07-02-2023;12-02-2023;GDJBJUT;3;100;False;False;2060
2171;06-02-2023;12-02-2023;GDJ4ITU;0;200;False;False;2061
2172;10-02-2023;12-02-2023;GDN50H5;6;350;False;False;2062
2173;12-02-2023;13-02-2023;GDTF03L;7;0;False;False;2063
2174;07-02-2023;13-02-2023;GDRBL87;6;300;False;False;2064
2175;09-02-2023;13-02-2023;GD72QR5;6;550;False;False;2065
2176;10-02-2023;13-02-2023;GD4ZS6H;1;50;False;False;2066
2177;08-02-2023;13-02-2023;GDZ0C8D;1;800;False;False;2067
2178;11-02-2023;14-02-2023;GDQTGX6;0;0;False;False;2068
2179;09-02-2023;14-02-2023;GDKIT7K;1;0;False;False;2069
2180;09-02-2023;14-02-2023;GDEUENV;4;350;False;False;2070
2181;11-02-2023;14-02-2023;GDGJEZG;3;150;False;False;2071
2182;12-02-2023;14-02-2023;GDA0ZCN;3;100;False;False;2072
2183;13-02-2023;15-02-2023;GDNQMWX;0;250;False;False;2073
2184;11-02-2023;15-02-2023;GDMVJ6Z;6;100;False;False;2074
2185;09-02-2023;15-02-2023;GDLF7T5;4;150;False;False;2075
2186;12-02-2023;15-02-2023;GDTF03L;3;0;False;True;2063
2187;14-02-2023;15-02-2023;GDZLKUO;2;100;False;False;2076
2188;10-02-2023;15-02-2023;GDUPI9H;1;200;False;False;2077
2189;09-02-2023;16-02-2023;GD6OP9N;2;150;False;False;2078
2190;11-02-2023;16-02-2023;GDO49YQ;1;250;False;False;2079
2191;13-02-2023;16-02-2023;GD57VK4;2;300;False;False;2080
2192;10-02-2023;16-02-2023;GDXEXFC;1;75;False;False;2081
2193;15-02-2023;16-02-2023;GDRUY00;0;300;False;False;2082
2194;14-02-2023;17-02-2023;GDE3HGD;4;550;False;False;2083
2195;14-02-2023;17-02-2023;GDD79ZF;2;0;False;False;2084
2196;10-02-2023;17-02-2023;GDAJTAA;1;450;False;False;2085
